filename,scenario,axon_fraction,cilia_id,z,y,x,intended_class
A_all_soma_rep2.ims,A_all_soma,0.0,6,9.542336457848284,186.83892895855075,243.8178890416044,soma
A_all_soma_rep2.ims,A_all_soma,0.0,7,9.811364744687204,183.7109907445095,109.75669658620612,soma
A_all_soma_rep2.ims,A_all_soma,0.0,8,9.049320244237027,144.33125042622333,121.97188721541171,soma
A_all_soma_rep2.ims,A_all_soma,0.0,9,9.02167919959557,215.32323968378526,274.1647502755843,soma
A_all_soma_rep2.ims,A_all_soma,0.0,10,8.145945959167792,181.91514860659967,276.06030540965867,soma
A_all_soma_rep2.ims,A_all_soma,0.0,11,7.347006717765418,200.64850086897232,252.48710408681612,soma
A_all_soma_rep3.ims,A_all_soma,0.0,1,8.561270694094791,118.5681499790141,79.89542241664905,soma
A_all_soma_rep3.ims,A_all_soma,0.0,2,7.966420087908725,68.51190089731722,99.27144964834649,soma
A_all_soma_rep3.ims,A_all_soma,0.0,3,8.034133064700928,167.8383139195702,164.18233938743845,soma
A_all_soma_rep3.ims,A_all_soma,0.0,4,8.070696961726398,132.04741803875612,329.64676915087625,soma
A_all_soma_rep3.ims,A_all_soma,0.0,5,7.927896782701281,151.07780062932937,197.4641879719719,soma
A_all_soma_rep3.ims,A_all_soma,0.0,6,7.856601833882075,63.60099241879336,84.53474228506158,soma
A_all_soma_rep3.ims,A_all_soma,0.0,7,7.929859971508558,97.95802583796498,340.8658189816153,soma
A_all_soma_rep3.ims,A_all_soma,0.0,8,7.916792152414953,67.22078535091562,91.43844096746611,soma
A_all_soma_rep3.ims,A_all_soma,0.0,9,7.760928747702501,118.67091958919139,190.51810489127584,soma
A_all_soma_rep3.ims,A_all_soma,0.0,10,8.298730124455544,137.76333744734242,198.93895258807402,soma
A_all_soma_rep3.ims,A_all_soma,0.0,11,8.37999214149775,124.72937408233199,228.57058678496165,soma
B_all_axon_rep1.ims,B_all_axon,1.0,1,4.755877254460901,20.36047926894556,296.7964138989038,axon
B_all_axon_rep1.ims,B_all_axon,1.0,2,10.215370005218116,205.93724622316475,187.79822135125315,axon
B_all_axon_rep1.ims,B_all_axon,1.0,3,4.6236917161357844,89.28534997311979,35.36433608947891,axon
B_all_axon_rep1.ims,B_all_axon,1.0,4,5.970694543425531,277.40943815987134,191.46896442565023,axon
B_all_axon_rep1.ims,B_all_axon,1.0,5,10.01753101437489,199.85818311466136,179.34006449527615,axon
B_all_axon_rep1.ims,B_all_axon,1.0,6,11.493842830735124,159.14674324991026,144.3578072874032,axon
B_all_axon_rep1.ims,B_all_axon,1.0,7,10.380313159509763,171.8335446391531,57.68809569185825,axon
B_all_axon_rep1.ims,B_all_axon,1.0,8,4.025363010169355,66.96569962030536,16.212142393940994,axon
B_all_axon_rep1.ims,B_all_axon,1.0,9,4.660028153701675,27.84514114241274,292.26208112646776,axon
B_all_axon_rep1.ims,B_all_axon,1.0,10,8.268723223025146,132.62425491295613,36.567281890306795,axon
B_all_axon_rep1.ims,B_all_axon,1.0,11,11.149217808703115,131.71235628131953,6.269174885006187,axon
B_all_axon_rep1.ims,B_all_axon,1.0,12,6.683041681339169,142.7132808150783,231.44159312192588,axon
B_all_axon_rep1.ims,B_all_axon,1.0,13,6.512308461079277,304.4675689038986,209.86746813005433,axon
B_all_axon_rep1.ims,B_all_axon,1.0,14,7.063493901571283,368.33929897069163,210.93609269016173,axon
B_all_axon_rep1.ims,B_all_axon,1.0,15,7.700676430889534,182.78564760363344,224.14617850982813,axon
B_all_axon_rep1.ims,B_all_axon,1.0,16,7.5208962375896515,156.77270355092253,337.4760275568591,axon
B_all_axon_rep1.ims,B_all_axon,1.0,17,6.757464284872552,141.61317935588647,327.719753556297,axon
B_all_axon_rep1.ims,B_all_axon,1.0,18,10.73526398557961,116.54067054629762,1.2016488806902093,axon
B_all_axon_rep1.ims,B_all_axon,1.0,19,8.345079347211223,377.257550465664,209.34334126888683,axon
B_all_axon_rep1.ims,B_all_axon,1.0,20,10.000686365939329,302.1243646586665,2.077889188193784,axon
B_all_axon_rep2.ims,B_all_axon,1.0,1,12.476261054788587,102.53190150778092,1.5689537009786227,axon
B_all_axon_rep2.ims,B_all_axon,1.0,2,9.077763667090434,171.37367344972913,308.33324503657883,axon
B_all_axon_rep2.ims,B_all_axon,1.0,3,7.576027845705195,49.8743502373107,179.44852612039273,axon
B_all_axon_rep2.ims,B_all_axon,1.0,4,8.34448633060698,84.71011288767414,383.0,axon
B_all_axon_rep2.ims,B_all_axon,1.0,5,8.051907128988232,230.0074724284857,242.88877436689495,axon
B_all_axon_rep2.ims,B_all_axon,1.0,6,9.969258904477758,159.2269015093098,178.06916394891505,axon
B_all_axon_rep2.ims,B_all_axon,1.0,7,10.511690217526485,162.67326687049155,176.14669577910146,axon
B_all_axon_rep2.ims,B_all_axon,1.0,8,9.21222803520441,223.638553608295,289.5742955931273,axon
B_all_axon_rep2.ims,B_all_axon,1.0,9,11.220597065939643,259.40750973677353,182.91179167520153,axon
B_all_axon_rep2.ims,B_all_axon,1.0,10,8.34834729942056,97.8044203924476,262.90696916038956,axon
B_all_axon_rep2.ims,B_all_axon,1.0,11,9.341577777365282,186.1284958673703,297.93779255228634,axon
B_all_axon_rep2.ims,B_all_axon,1.0,12,10.12893602227863,126.18159048849633,220.26399661282923,axon
B_all_axon_rep3.ims,B_all_axon,1.0,1,8.203287717894584,137.65649270617757,229.69930822146358,axon
B_all_axon_rep3.ims,B_all_axon,1.0,2,7.581654086015022,142.37562058049673,343.3203241564171,axon
B_all_axon_rep3.ims,B_all_axon,1.0,3,7.265915735808094,372.0015135131147,64.59202595556643,axon
B_all_axon_rep3.ims,B_all_axon,1.0,4,7.654156873583495,298.7641330585841,172.7814655169728,axon
B_all_axon_rep3.ims,B_all_axon,1.0,5,5.146742489582741,344.49332551237353,84.21101815266279,axon
B_all_axon_rep3.ims,B_all_axon,1.0,6,7.295854399943925,117.42221525515599,252.6148436474089,axon
B_all_axon_rep3.ims,B_all_axon,1.0,7,6.99120435509183,135.21186710737078,334.8146857377894,axon
B_all_axon_rep3.ims,B_all_axon,1.0,8,7.746418568986945,289.5310578971092,24.975580154696573,axon
B_all_axon_rep3.ims,B_all_axon,1.0,9,8.474736679669192,143.04271515094737,381.02224775574047,axon
B_all_axon_rep3.ims,B_all_axon,1.0,10,7.246114068432435,277.38118987134476,195.41647335967014,axon
B_all_axon_rep3.ims,B_all_axon,1.0,11,8.031330571692987,284.28675474744546,186.899162433858,axon
B_all_axon_rep3.ims,B_all_axon,1.0,12,7.922457535585812,294.87390273597043,157.56873750337806,axon
B_all_axon_rep3.ims,B_all_axon,1.0,13,5.05371187194402,314.1201740651892,106.36422530283949,axon
B_all_axon_rep3.ims,B_all_axon,1.0,14,10.696379524248536,383.0,380.7799659891878,axon
B_all_axon_rep3.ims,B_all_axon,1.0,15,7.215876692149782,249.91871457215868,381.68276384577433,axon
B_all_axon_rep3.ims,B_all_axon,1.0,16,7.282462580399502,337.03543951720695,169.79016911621432,axon
B_all_axon_rep3.ims,B_all_axon,1.0,17,7.795875556656013,89.20767113941379,318.6072385242356,axon
B_all_axon_rep3.ims,B_all_axon,1.0,18,7.036144984176285,262.3066452226936,55.501749329606966,axon
B_all_axon_rep3.ims,B_all_axon,1.0,19,9.547146658132107,382.0028862755412,381.67737453158696,axon
C_mix_axon20_rep1.ims,C_mix_axon20,0.2,1,7.68053285131923,74.43062253663224,221.6264750195743,soma
C_mix_axon20_rep1.ims,C_mix_axon20,0.2,2,7.252984263144146,146.97659669393,171.91065714027806,soma
C_mix_axon20_rep1.ims,C_mix_axon20,0.2,3,7.492520464902485,302.38213319868476,100.70910759232036,soma
C_mix_axon20_rep1.ims,C_mix_axon20,0.2,4,7.774112223569356,155.2132106880836,63.64807613315847,soma
C_mix_axon20_rep1.ims,C_mix_axon20,0.2,5,7.071928616651214,130.1824792722156,50.1761425438619,soma
C_mix_axon20_rep1.ims,C_mix_axon20,0.2,6,7.525996784817644,107.64206427678187,61.45653063619815,soma
C_mix_axon20_rep1.ims,C_mix_axon20,0.2,7,7.937532001271166,313.00877276104995,151.5328685285868,soma
C_mix_axon20_rep1.ims,C_mix_axon20,0.2,8,7.627838468092454,157.79108471890316,67.9856270548972,soma
C_mix_axon20_rep1.ims,C_mix_axon20,0.2,9,7.556559971099062,95.69564785817161,170.35500551522713,axon
C_mix_axon20_rep1.ims,C_mix_axon20,0.2,10,7.707881962235603,156.26916916695097,147.53550912165088,soma
C_mix_axon20_rep2.ims,C_mix_axon20,0.2,1,7.05396366463819,263.74980782391214,159.36153091722016,soma
C_mix_axon20_rep2.ims,C_mix_axon20,0.2,2,7.891844205947159,255.5606021727349,191.12563195724684,soma
C_mix_axon20_rep2.ims,C_mix_axon20,0.2,3,7.438396666067352,259.85684247509846,142.90352337897667,soma
C_mix_axon20_rep2.ims,C_mix_axon20,0.2,4,7.947274724976036,311.7462891254348,161.4769776520911,soma
C_mix_axon20_rep2.ims,C_mix_axon20,0.2,5,6.4769877798234745,272.74819329492794,172.11510065193178,soma
C_mix_axon20_rep2.ims,C_mix_axon20,0.2,6,8.10641509441962,251.18216120771072,90.9045840128164,soma
C_mix_axon20_rep2.ims,C_mix_axon20,0.2,7,6.925664189108245,261.02609071965384,154.0803321758137,soma
C_mix_axon20_rep2.ims,C_mix_axon20,0.2,8,9.29343175496559,221.26341415546122,184.77480246444952,soma
C_mix_axon20_rep2.ims,C_mix_axon20,0.2,9,7.958994723076971,277.18476640881687,84.26335096178687,soma
C_mix_axon20_rep2.ims,C_mix_axon20,0.2,10,8.562166600695688,278.3039204644718,76.54374602052363,soma
C_mix_axon20_rep2.ims,C_mix_axon20,0.2,11,8.631929547405033,215.86028127743583,187.969010154577,soma
C_mix_axon20_rep3.ims,C_mix_axon20,0.2,1,8.142561798659802,120.12662729343576,215.77295187323122,soma
C_mix_axon20_rep3.ims,C_mix_axon20,0.2,2,8.189152805978988,86.65501686333332,250.38479448839513,soma
C_mix_axon20_rep3.ims,C_mix_axon20,0.2,3,8.295405794106992,208.5085721212394,7.533156322562028,axon
C_mix_axon20_rep3.ims,C_mix_axon20,0.2,4,5.21230559858605,18.59116003224928,330.63471928403686,axon
C_mix_axon20_rep3.ims,C_mix_axon20,0.2,5,6.967652933633102,212.70451419932309,207.2218408522877,soma
C_mix_axon20_rep3.ims,C_mix_axon20,0.2,6,7.82531810171215,91.43406897925964,247.48704617172083,soma
C_mix_axon20_rep3.ims,C_mix_axon20,0.2,7,7.84458804298699,276.25955606173596,68.97368794702531,soma
C_mix_axon20_rep3.ims,C_mix_axon20,0.2,8,7.221329792965532,93.93641720347223,175.22015410304525,soma
C_mix_axon20_rep3.ims,C_mix_axon20,0.2,9,8.350940804236762,266.0603259211649,85.17914878420268,soma
C_mix_axon20_rep3.ims,C_mix_axon20,0.2,10,8.044257953719145,102.05096898227369,249.744214308937,soma
C_mix_axon50_rep1.ims,C_mix_axon50,0.5,1,6.522007946335728,324.79005607501745,147.43956543655182,axon
C_mix_axon50_rep1.ims,C_mix_axon50,0.5,2,7.906752033298158,153.13102699326046,230.12045228649546,soma
C_mix_axon50_rep1.ims,C_mix_axon50,0.5,3,7.267709141151705,233.82052870097607,241.68125570028795,axon
C_mix_axon50_rep1.ims,C_mix_axon50,0.5,4,7.1420471773863206,250.92138431509534,340.12035478712954,soma
C_mix_axon50_rep1.ims,C_mix_axon50,0.5,5,9.241094983516671,112.91541665816284,278.4504661748858,soma
C_mix_axon50_rep1.ims,C_mix_axon50,0.5,6,6.324343072398563,241.202117577573,301.9119456640739,soma
C_mix_axon50_rep1.ims,C_mix_axon50,0.5,7,9.858245757281548,132.12362723724033,327.9888152632828,soma
C_mix_axon50_rep1.ims,C_mix_axon50,0.5,8,7.039266503589149,43.58713131822426,113.20042396923547,soma
C_mix_axon50_rep1.ims,C_mix_axon50,0.5,9,7.761280767718666,62.98238403717101,147.14263429467093,soma
C_mix_axon50_rep1.ims,C_mix_axon50,0.5,10,8.044519538701815,52.42412925809233,141.40175730527588,soma
C_mix_axon50_rep1.ims,C_mix_axon50,0.5,11,9.115138777720267,102.63087414084904,380.35541305780646,axon
C_mix_axon50_rep1.ims,C_mix_axon50,0.5,12,7.303874877218014,267.5143836140534,291.82155056486636,soma
C_mix_axon50_rep1.ims,C_mix_axon50,0.5,13,7.544275444829768,243.67471140521576,333.3609536555046,soma
C_mix_axon50_rep1.ims,C_mix_axon50,0.5,14,9.15871747386977,119.69314675945384,272.8457176798026,soma
C_mix_axon50_rep1.ims,C_mix_axon50,0.5,15,7.479062777949271,249.65001112259102,292.9384828063261,soma
C_mix_axon50_rep1.ims,C_mix_axon50,0.5,16,8.161084708843111,190.7832898271694,236.70524832072934,soma
C_mix_axon50_rep1.ims,C_mix_axon50,0.5,17,9.960159342302951,115.3415350777784,380.26825302671045,axon
C_mix_axon50_rep1.ims,C_mix_axon50,0.5,18,8.13976926146356,173.34974240177903,239.85902881740597,soma
C_mix_axon50_rep2.ims,C_mix_axon50,0.5,1,7.120537014689431,105.87045363359083,214.65233613694792,soma
C_mix_axon50_rep2.ims,C_mix_axon50,0.5,2,7.54613610277793,237.49483665937595,257.0101357622638,soma
C_mix_axon50_rep2.ims,C_mix_axon50,0.5,3,7.683037986635217,65.13782416337529,210.39890025708692,soma
C_mix_axon50_rep2.ims,C_mix_axon50,0.5,4,7.827699328786633,319.203934997037,242.2395081152854,axon
C_mix_axon50_rep2.ims,C_mix_axon50,0.5,5,4.558661246198613,70.35405922104736,53.43698771985624,axon
C_mix_axon50_rep2.ims,C_mix_axon50,0.5,6,6.230644023328478,77.62313319293501,277.2872327452442,axon
C_mix_axon50_rep2.ims,C_mix_axon50,0.5,7,8.083214479481795,359.40066108978846,226.34979642925975,axon
C_mix_axon50_rep2.ims,C_mix_axon50,0.5,8,6.791474547009577,156.09528603472378,122.00369175971505,axon
C_mix_axon50_rep2.ims,C_mix_axon50,0.5,9,8.03579194427729,319.7298664408165,140.43550875090338,axon
C_mix_axon50_rep2.ims,C_mix_axon50,0.5,10,6.510013377946592,235.64500385827773,250.78107889521624,soma
C_mix_axon50_rep2.ims,C_mix_axon50,0.5,11,6.106497765189886,62.07393002931806,191.31863525493824,soma
C_mix_axon50_rep2.ims,C_mix_axon50,0.5,12,8.212445002209469,174.7653178676398,280.91440691776444,axon
C_mix_axon50_rep3.ims,C_mix_axon50,0.5,1,7.916463022950468,27.247945300494347,115.96902679988696,axon
C_mix_axon50_rep3.ims,C_mix_axon50,0.5,2,8.921912685513032,86.87027721268473,383.0,axon
C_mix_axon50_rep3.ims,C_mix_axon50,0.5,3,7.90335933392932,197.59542642110645,311.8488009639129,axon
C_mix_axon50_rep3.ims,C_mix_axon50,0.5,4,9.104962939346029,297.2131381430175,165.6490610460561,axon
C_mix_axon50_rep3.ims,C_mix_axon50,0.5,5,8.096393136722545,181.1144976984676,176.04391010277826,soma
C_mix_axon50_rep3.ims,C_mix_axon50,0.5,6,6.758435350748623,170.75460554211887,315.4614874396965,axon
C_mix_axon50_rep3.ims,C_mix_axon50,0.5,7,7.887403811901425,192.92009784193144,313.13567559056725,axon
C_mix_axon50_rep3.ims,C_mix_axon50,0.5,8,8.660761895697737,230.8555537079103,218.7965222025495,axon
C_mix_axon50_rep3.ims,C_mix_axon50,0.5,9,7.770387423544798,78.47310468423598,43.197843047463735,axon
C_mix_axon50_rep3.ims,C_mix_axon50,0.5,10,6.711571219201131,100.23571977661972,50.35640830459147,axon
C_mix_axon50_rep3.ims,C_mix_axon50,0.5,11,8.01847717906061,88.50136712107684,380.6480832613973,axon
C_mix_axon50_rep3.ims,C_mix_axon50,0.5,12,7.84209965884477,209.24763994476797,86.8417126980447,soma
C_mix_axon50_rep3.ims,C_mix_axon50,0.5,13,8.485941763044337,118.00460213724214,43.39677199439739,axon
C_mix_axon50_rep3.ims,C_mix_axon50,0.5,14,7.401463459338445,198.2013589460227,84.62420349804934,soma
C_mix_axon50_rep3.ims,C_mix_axon50,0.5,15,8.060869643582725,206.5590635715232,85.53598004377245,soma
C_mix_axon50_rep3.ims,C_mix_axon50,0.5,16,7.951762112913475,8.995596643620575,30.295302800454174,axon
C_mix_axon50_rep3.ims,C_mix_axon50,0.5,17,7.324496707478409,207.4361816303135,86.30012079019727,soma
C_mix_axon50_rep3.ims,C_mix_axon50,0.5,18,7.303209548502135,137.3091819053356,202.14937227221336,soma
C_mix_axon50_rep3.ims,C_mix_axon50,0.5,19,7.228033454140026,134.6548903892587,185.230258572844,soma
C_mix_axon50_rep3.ims,C_mix_axon50,0.5,20,7.907531455577242,132.90075709310977,196.54413207288542,soma
C_mix_axon80_rep1.ims,C_mix_axon80,0.8,1,7.24336237921743,44.086576748764784,373.19341279199756,axon
C_mix_axon80_rep1.ims,C_mix_axon80,0.8,2,6.295299626651697,256.06339176316635,330.04256451812006,axon
C_mix_axon80_rep1.ims,C_mix_axon80,0.8,3,4.037765043677184,95.76030313159364,381.7515418387275,axon
C_mix_axon80_rep1.ims,C_mix_axon80,0.8,4,9.16280600454737,70.93860612421233,2.872485538634317,axon
C_mix_axon80_rep1.ims,C_mix_axon80,0.8,5,6.021801158454168,183.51290096782373,140.97581276108966,axon
C_mix_axon80_rep1.ims,C_mix_axon80,0.8,6,8.398798840797186,84.33724475622438,92.11041315650395,soma
C_mix_axon80_rep1.ims,C_mix_axon80,0.8,7,6.340946767882287,306.3124293918136,129.9314116117045,axon
C_mix_axon80_rep1.ims,C_mix_axon80,0.8,8,6.146175072759317,110.89630969616381,380.280618557349,axon
C_mix_axon80_rep1.ims,C_mix_axon80,0.8,9,5.922333989098467,50.29932870871258,211.584129360768,axon
C_mix_axon80_rep1.ims,C_mix_axon80,0.8,10,6.7730518201741745,46.513337226054645,380.68721316529667,axon
C_mix_axon80_rep1.ims,C_mix_axon80,0.8,11,7.3401476657294165,0.07128907203378942,1.24241850534927,axon
C_mix_axon80_rep1.ims,C_mix_axon80,0.8,12,9.749913399157483,200.30207484337345,180.16758218375114,axon
C_mix_axon80_rep1.ims,C_mix_axon80,0.8,13,7.589036671895204,221.63471430369574,334.2325470895671,axon
C_mix_axon80_rep1.ims,C_mix_axon80,0.8,14,7.55879744035178,125.55594292651702,53.581536602804434,soma
C_mix_axon80_rep1.ims,C_mix_axon80,0.8,15,6.489154096840811,256.6679555534378,150.30025546204143,axon
C_mix_axon80_rep1.ims,C_mix_axon80,0.8,16,6.610857985690821,263.8328792095981,327.40658448084423,axon
C_mix_axon80_rep2.ims,C_mix_axon80,0.8,1,10.35376223642711,108.46347532515028,332.34881952653865,axon
C_mix_axon80_rep2.ims,C_mix_axon80,0.8,2,6.288399029887298,69.57338153967879,164.2698348496808,axon
C_mix_axon80_rep2.ims,C_mix_axon80,0.8,3,8.034858061858325,162.78047848484132,234.4786196006249,axon
C_mix_axon80_rep2.ims,C_mix_axon80,0.8,4,5.5445447187667325,107.48303814854803,50.35303501617167,axon
C_mix_axon80_rep2.ims,C_mix_axon80,0.8,5,11.735516588279884,247.63530288453458,296.23815573090485,axon
C_mix_axon80_rep2.ims,C_mix_axon80,0.8,6,5.630632959564932,254.2546413431562,351.78626197680614,axon
C_mix_axon80_rep2.ims,C_mix_axon80,0.8,7,10.53079913321468,210.5421112506215,221.9603520231604,axon
C_mix_axon80_rep2.ims,C_mix_axon80,0.8,8,10.249198669860679,0.0,145.19230605196185,axon
C_mix_axon80_rep2.ims,C_mix_axon80,0.8,9,9.149715537098807,90.38868787659615,228.85589219769767,soma
C_mix_axon80_rep2.ims,C_mix_axon80,0.8,10,5.562651499470498,210.35426968933808,298.8535872706227,axon
C_mix_axon80_rep2.ims,C_mix_axon80,0.8,11,7.96949466261029,88.99592251751768,277.33406008154356,soma
C_mix_axon80_rep3.ims,C_mix_axon80,0.8,1,8.06546065561476,322.1076031772752,65.78741966363353,soma
C_mix_axon80_rep3.ims,C_mix_axon80,0.8,2,7.212531218389097,254.2114442328448,134.0225898613632,axon
C_mix_axon80_rep3.ims,C_mix_axon80,0.8,3,10.353396070797677,243.62043694514148,107.2784907406992,axon
C_mix_axon80_rep3.ims,C_mix_axon80,0.8,4,6.336165677831694,132.00292771737128,255.13542373140643,axon
C_mix_axon80_rep3.ims,C_mix_axon80,0.8,5,4.737355907281352,339.4089333095999,319.08402956964363,axon
C_mix_axon80_rep3.ims,C_mix_axon80,0.8,6,10.077596672010099,302.22236596540085,345.88026151260397,axon
C_mix_axon80_rep3.ims,C_mix_axon80,0.8,7,4.163595908345352,345.2082691406924,358.343232415289,axon
C_mix_axon80_rep3.ims,C_mix_axon80,0.8,8,9.384805422541348,259.32393878477933,102.57431747170122,axon
C_mix_axon80_rep3.ims,C_mix_axon80,0.8,9,7.178855291952052,135.10992073079862,139.70380516123913,axon
C_mix_axon80_rep3.ims,C_mix_axon80,0.8,10,7.771311266318125,110.38568735470692,103.87022984357424,axon
C_mix_axon80_rep3.ims,C_mix_axon80,0.8,11,3.0806925565628305,380.5990975668404,383.0,axon
C_mix_axon80_rep3.ims,C_mix_axon80,0.8,12,8.233411909666227,136.01315058033924,227.00720202716917,soma
C_mix_axon80_rep3.ims,C_mix_axon80,0.8,13,9.359174536476976,236.47795761312526,138.59358415176547,axon
C_mix_axon80_rep3.ims,C_mix_axon80,0.8,14,12.345078169760244,382.3698272451335,229.3701392467939,axon
D_random_rep1.ims,D_random,,1,6.168739995904462,145.49175299099826,99.49087142993547,random
D_random_rep1.ims,D_random,,2,2.5196793999666087,156.2882652959405,292.66265868375797,random
D_random_rep1.ims,D_random,,3,4.12078439063643,20.917521714979202,311.9798101226502,random
D_random_rep1.ims,D_random,,4,7.943440976681866,180.28154017632107,167.94016993236266,random
D_random_rep1.ims,D_random,,5,1.7624363256563336,195.03579545549374,165.78574251974786,random
D_random_rep1.ims,D_random,,6,8.0919703713895,320.1588343285593,11.309259845472958,random
D_random_rep1.ims,D_random,,7,2.714632898543367,326.5433092396015,59.6852197746845,random
D_random_rep1.ims,D_random,,8,6.47498927285694,290.8524131920831,134.01529032213125,random
D_random_rep1.ims,D_random,,9,4.793154913149648,355.46313617626197,42.299235042926874,random
D_random_rep1.ims,D_random,,10,7.962684656616001,32.68176306720241,33.0775977976067,random
D_random_rep1.ims,D_random,,11,3.240458567580847,156.47984269225708,94.1122814749264,random
D_random_rep1.ims,D_random,,12,8.671924666917317,195.4078915139422,311.6488642509312,random
D_random_rep2.ims,D_random,,1,12.812623580175845,223.1425187087562,118.66244354063299,random
D_random_rep2.ims,D_random,,2,7.820180811090524,161.91863634122603,53.87552750881488,random
D_random_rep2.ims,D_random,,3,1.4158598800863185,111.73463503123654,240.5019591189161,random
D_random_rep2.ims,D_random,,4,13.774115811896861,190.45908504413646,290.6469535567438,random
D_random_rep2.ims,D_random,,5,1.6070499334675459,198.3588641908559,316.6210214013297,random
D_random_rep2.ims,D_random,,6,6.911093568250122,193.40609102695564,307.73707514353765,random
D_random_rep2.ims,D_random,,7,9.900050443660557,178.69321822057498,288.8761225218947,random
D_random_rep2.ims,D_random,,8,7.2759747149151925,157.33586559395226,38.704888179412634,random
D_random_rep2.ims,D_random,,9,13.769898540211726,232.26665468091633,138.1228495640646,random
D_random_rep2.ims,D_random,,10,1.8534997034510976,23.681419767677014,240.46611377182919,random
D_random_rep2.ims,D_random,,11,7.509131138654959,324.5106678232539,339.73438698609675,random
D_random_rep2.ims,D_random,,12,12.437297865262284,215.09881095186196,320.8597325591369,random
D_random_rep2.ims,D_random,,13,4.734212764415797,336.8450151084407,136.1154114411502,random
D_random_rep2.ims,D_random,,14,13.101480906267842,220.63804114430496,123.86461659678487,random
D_random_rep2.ims,D_random,,15,10.526637798244222,120.21081387140644,235.59683256933525,random
D_random_rep2.ims,D_random,,16,1.1959384277985305,88.50136875993105,287.5993157904499,random
D_random_rep3.ims,D_random,,1,7.950515540755216,91.50338882683234,215.03224914418215,random
D_random_rep3.ims,D_random,,2,1.1675745240648874,57.551715945962755,66.18834212732342,random
D_random_rep3.ims,D_random,,3,8.740876314781046,66.85177036679599,83.80339368603306,random
D_random_rep3.ims,D_random,,4,5.221626327332709,336.56267427133474,279.66894659882576,random
D_random_rep3.ims,D_random,,5,8.606214530140896,80.19604855636632,258.0679895552516,random
D_random_rep3.ims,D_random,,6,12.985759575067817,338.3510492253775,29.065375543985205,random
D_random_rep3.ims,D_random,,7,3.122553747994977,226.16808533974122,225.318362903662,random
D_random_rep3.ims,D_random,,8,8.402144520205558,324.99226875352446,276.92446579511414,random
D_random_rep3.ims,D_random,,9,2.3622524497155206,239.33577059799234,169.40394861870195,random
D_random_rep3.ims,D_random,,10,1.7778230748569641,222.0932126467551,66.76970022393228,random
D_random_rep3.ims,D_random,,11,4.949227303751115,42.154494109675504,103.1858021658324,random
D_random_rep3.ims,D_random,,12,9.28098870274135,245.68231639671632,91.06730097248273,random
D_random_rep3.ims,D_random,,13,12.554981564260062,66.05108766162897,355.06769297012096,random
D_random_rep3.ims,D_random,,14,2.5429955059017058,94.5137046660417,291.2334975441576,random
D_random_rep3.ims,D_random,,15,5.721446455013498,64.92539389788053,146.12366923751173,random
